492.581,150.0,6300.0,0.04,0.2
3160.01,0.0,8900.0,0.04,0.06
1177.86,150.0,9500.0,0.2,0.2
7065.57,180.0,8900.0,0.1,0.03
3338.72,30.0,8300.0,0.1,0.03
2975.8,120.0,10000.0,0.2,0.03
5445.97,180.0,9500.0,0.1,0.1
4855.87,90.0,3800.0,0.2,0.03
2087.81,120.0,6300.0,0.1,0.1
5109.04,180.0,10000.0,0.04,0.1
964.95,120.0,4900.0,0.2,0.06
565.556,60.0,3800.0,0.2,0.06
1227.4,30.0,4900.0,0.04,0.1
879.005,60.0,3800.0,0.1,0.06
4160.4,30.0,10000.0,0.04,0.06
1606.33,150.0,4400.0,0.1,0.06
2692.83,150.0,3200.0,0.04,0.1
1004.69,120.0,3200.0,0.1,0.2
1474.33,150.0,4400.0,0.04,0.03
1439.43,180.0,3800.0,0.04,0.2
2394.35,120.0,8300.0,0.2,0.03
4133.82,90.0,7000.0,0.2,0.06
1014.33,30.0,9500.0,0.2,0.06
4205.76,90.0,8300.0,0.2,0.1
1550.99,60.0,7700.0,0.1,0.06
3450.47,0.0,6300.0,0.2,0.1
5458.08,90.0,6300.0,0.04,0.2
1456.26,60.0,3800.0,0.04,0.06
1699.99,0.0,3200.0,0.2,0.1
5253.76,90.0,7700.0,0.1,0.06
5248.31,90.0,6300.0,0.1,0.06
4244.96,150.0,8900.0,0.1,0.1
4374.77,0.0,4400.0,0.04,0.06
1205.42,150.0,3200.0,0.1,0.06
6092.06,180.0,8900.0,0.04,0.06
289.951,30.0,4900.0,0.2,0.2
5741.35,90.0,6300.0,0.2,0.03
1728.55,120.0,5600.0,0.2,0.03
1480.31,180.0,6300.0,0.2,0.03
3523.99,60.0,6300.0,0.04,0.03
1559.99,60.0,4400.0,0.04,0.06
5207.21,60.0,7000.0,0.1,0.03
2658.25,180.0,3200.0,0.1,0.06
2629.11,0.0,8900.0,0.04,0.1
2899.05,90.0,4400.0,0.1,0.2
1769.78,0.0,4900.0,0.2,0.06
1713.37,90.0,4400.0,0.2,0.2
3398.82,180.0,6300.0,0.1,0.06
1419.58,150.0,3200.0,0.1,0.03
1077.11,60.0,4900.0,0.1,0.06
15923.9,0.0,9500.0,0.04,0.06
523.616,120.0,7000.0,0.2,0.1
4638.51,30.0,8900.0,0.2,0.2
1053.63,30.0,10000.0,0.2,0.06
683.718,60.0,4900.0,0.04,0.2
5475.61,180.0,6300.0,0.04,0.06
1452.12,150.0,6300.0,0.1,0.2
4265.6,0.0,8900.0,0.2,0.1
959.218,30.0,3800.0,0.04,0.1
2939.43,150.0,9500.0,0.04,0.06
5037.82,150.0,8300.0,0.04,0.1
2423.18,120.0,3800.0,0.1,0.03
5957.29,90.0,5600.0,0.2,0.03
3142.38,120.0,5600.0,0.04,0.1
1988.72,150.0,6300.0,0.04,0.03
823.174,30.0,8900.0,0.04,0.2
1084.38,30.0,4900.0,0.2,0.1
3571.25,0.0,5600.0,0.1,0.2
2748.89,60.0,5600.0,0.04,0.03
902.897,150.0,7000.0,0.2,0.2
5301.96,180.0,4900.0,0.04,0.06
4433.18,0.0,10000.0,0.2,0.2
3754.33,90.0,6300.0,0.2,0.06
5398.49,0.0,10000.0,0.1,0.03
6620.88,90.0,9500.0,0.2,0.03
733.175,30.0,8300.0,0.2,0.2
3841.98,180.0,4400.0,0.1,0.1
2230.81,150.0,8900.0,0.1,0.2
1631.13,60.0,8300.0,0.1,0.06
10670.8,180.0,10000.0,0.04,0.03
6207.66,180.0,10000.0,0.2,0.2
2726.05,180.0,8300.0,0.04,0.2
2290.87,60.0,4400.0,0.04,0.03
259.592,120.0,3200.0,0.2,0.1
2447.49,150.0,6300.0,0.1,0.03
596.177,120.0,4900.0,0.2,0.2
5812.94,90.0,9500.0,0.1,0.06
3030.38,120.0,9500.0,0.1,0.1
8837.25,180.0,6300.0,0.04,0.03
1835.5,150.0,4900.0,0.1,0.03
2695.41,30.0,6300.0,0.04,0.06
16465.0,0.0,10000.0,0.04,0.06
5390.0,180.0,3800.0,0.04,0.03
2096.91,30.0,8900.0,0.2,0.03
7166.1,0.0,8300.0,0.04,0.2
5317.32,180.0,7000.0,0.04,0.06
5900.16,180.0,8300.0,0.2,0.03
1250.19,60.0,8300.0,0.04,0.2
5628.72,90.0,5600.0,0.1,0.1
4453.19,90.0,4400.0,0.1,0.1
4338.03,150.0,6300.0,0.04,0.1
5243.43,90.0,4400.0,0.1,0.03
2761.32,180.0,3800.0,0.1,0.06
3982.58,90.0,3200.0,0.04,0.06
2183.77,150.0,6300.0,0.1,0.06
565.946,150.0,8900.0,0.04,0.2
1238.06,90.0,3200.0,0.2,0.2
2507.67,90.0,3800.0,0.1,0.2
6780.04,180.0,9500.0,0.04,0.06
3178.97,0.0,4900.0,0.1,0.2
1110.04,0.0,3800.0,0.1,0.06
377.645,150.0,4900.0,0.2,0.1
4771.65,0.0,8300.0,0.1,0.2
3118.23,150.0,8300.0,0.1,0.03
2034.05,0.0,3800.0,0.2,0.1
1346.99,30.0,6300.0,0.2,0.1
2027.25,60.0,8900.0,0.2,0.03
5220.83,120.0,8900.0,0.04,0.06
4567.42,90.0,8900.0,0.2,0.1
4532.52,0.0,6300.0,0.1,0.1
831.004,60.0,6300.0,0.1,0.2
2934.83,90.0,5600.0,0.2,0.1
4561.65,90.0,8900.0,0.2,0.06
1588.95,30.0,8300.0,0.1,0.06
5565.29,120.0,9500.0,0.1,0.03
1329.81,30.0,3200.0,0.1,0.1
2093.51,150.0,4900.0,0.1,0.1
1987.54,150.0,5600.0,0.1,0.06
4946.43,90.0,6300.0,0.04,0.03
478.475,120.0,6300.0,0.2,0.1
511.13,30.0,9500.0,0.2,0.2
548.205,60.0,3800.0,0.1,0.2
2045.89,0.0,5600.0,0.2,0.06
4384.34,120.0,7000.0,0.1,0.03
819.636,30.0,3200.0,0.2,0.03
1508.08,60.0,10000.0,0.2,0.06
4753.6,90.0,4900.0,0.04,0.06
1753.57,30.0,7700.0,0.2,0.03
1859.5,90.0,4900.0,0.2,0.2
5172.9,90.0,8300.0,0.04,0.03
2583.02,60.0,8300.0,0.1,0.1
254.369,30.0,3200.0,0.1,0.2
2651.3,30.0,6300.0,0.1,0.1
4910.1,120.0,10000.0,0.04,0.1
1290.77,60.0,8900.0,0.2,0.1
3871.67,0.0,6300.0,0.2,0.03
1368.55,60.0,9500.0,0.2,0.1
2471.48,90.0,7000.0,0.2,0.2
2114.1,30.0,4900.0,0.04,0.06
2923.96,180.0,8900.0,0.04,0.2
5678.92,90.0,9500.0,0.1,0.2
2468.14,90.0,3800.0,0.2,0.06
5168.15,90.0,9500.0,0.2,0.1
3030.34,90.0,9500.0,0.2,0.2
3038.1,90.0,3200.0,0.1,0.1
2449.93,150.0,5600.0,0.1,0.1
631.101,150.0,7000.0,0.04,0.2
4419.1,120.0,8900.0,0.04,0.1
1522.93,120.0,9500.0,0.2,0.06
2446.02,0.0,3200.0,0.2,0.03
5802.29,90.0,7700.0,0.1,0.03
841.113,30.0,9500.0,0.2,0.2
4366.86,0.0,7700.0,0.1,0.2
802.298,60.0,6300.0,0.2,0.1
478.866,60.0,5600.0,0.2,0.2
770.454,30.0,7000.0,0.2,0.06
1804.6,0.0,6300.0,0.1,0.06
2995.53,60.0,7700.0,0.04,0.06
1532.61,150.0,3800.0,0.1,0.03
931.527,60.0,6300.0,0.04,0.1
962.226,30.0,4400.0,0.2,0.1
5378.58,120.0,8300.0,0.04,0.06
5406.05,180.0,6300.0,0.1,0.03
2747.75,30.0,9500.0,0.04,0.03
3754.89,180.0,7000.0,0.1,0.06
1465.47,150.0,3800.0,0.04,0.06
504.417,120.0,6300.0,0.2,0.2
5677.507,120.0,7000.0,0.2,0.2
1243.55,30.0,5600.0,0.2,0.1
532.362,30.0,10000.0,0.2,0.2
4747.71,120.0,9500.0,0.1,0.06
4079.03,30.0,7700.0,0.2,0.2
1853.68,30.0,4400.0,0.1,0.1
2998.9,0.0,3800.0,0.1,0.03
1013.09,60.0,4400.0,0.2,0.03
2712.84,30.0,3800.0,0.2,0.2
4916.62,0.0,10000.0,0.2,0.03
1599.77,0.0,5600.0,0.04,0.1
291.123,30.0,5600.0,0.04,0.2
3903.72,0.0,3200.0,0.04,0.2
1646.1,150.0,4400.0,0.04,0.06
2012.98,60.0,3800.0,0.04,0.03
3282.79,30.0,7700.0,0.04,0.06
487.388,150.0,6300.0,0.2,0.1
2022.08,30.0,8300.0,0.04,0.1
7616.99,0.0,7700.0,0.04,0.06
2434.93,0.0,8300.0,0.04,0.1
450.636,30.0,8300.0,0.2,0.2
4009.32,180.0,6300.0,0.04,0.1
4279.27,180.0,7000.0,0.1,0.03
2134.78,180.0,3200.0,0.2,0.03
1995.99,120.0,3800.0,0.04,0.1
1704.36,150.0,4400.0,0.1,0.03
3981.89,0.0,6300.0,0.1,0.2
3476.01,180.0,6300.0,0.1,0.2
1458.17,120.0,4400.0,0.2,0.03
857.19,120.0,8900.0,0.2,0.2
3494.49,30.0,8300.0,0.04,0.06
1456.92,90.0,3800.0,0.2,0.2
3367.7,180.0,5600.0,0.1,0.06
820.227,150.0,3800.0,0.1,0.2
2477.68,60.0,10000.0,0.2,0.03
940.501,150.0,8900.0,0.2,0.06
356.374,30.0,4400.0,0.2,0.2
3045.19,0.0,3200.0,0.1,0.1
1727.75,30.0,7000.0,0.04,0.1
1760.64,60.0,8300.0,0.2,0.03
4758.43,180.0,9500.0,0.1,0.06
1660.83,60.0,7700.0,0.2,0.03
364.42,60.0,6300.0,0.2,0.2
439.301,60.0,3800.0,0.2,0.1
3040.91,30.0,7000.0,0.1,0.03
1901.26,120.0,6300.0,0.1,0.2
2671.73,180.0,7700.0,0.04,0.2
620.99,60.0,7700.0,0.2,0.2
6138.77,0.0,6300.0,0.04,0.06
507.132,30.0,7000.0,0.1,0.2
1243.51,60.0,3200.0,0.04,0.06
3571.92,60.0,4900.0,0.1,0.03
5187.85,90.0,5600.0,0.1,0.06
1791.49,150.0,5600.0,0.04,0.03
4550.87,180.0,7000.0,0.1,0.1
4492.59,120.0,8900.0,0.1,0.06
2945.81,120.0,10000.0,0.1,0.2
2375.71,150.0,7000.0,0.1,0.06
705.358,150.0,10000.0,0.2,0.1
4181.89,0.0,8300.0,0.2,0.1
2233.8,180.0,3800.0,0.1,0.2
5078.25,90.0,6300.0,0.04,0.06
963.242,150.0,4900.0,0.1,0.2
5048.95,0.0,9500.0,0.1,0.03
2979.13,60.0,9500.0,0.1,0.1
7240.56,90.0,10000.0,0.2,0.03
5606.99,90.0,4900.0,0.1,0.03
364.561,30.0,4900.0,0.04,0.2
2173.82,90.0,3200.0,0.2,0.06
2391.43,30.0,4900.0,0.1,0.03
2104.89,90.0,5600.0,0.2,0.2
1901.01,150.0,8300.0,0.1,0.2
3208.31,30.0,7700.0,0.1,0.03
1587.84,30.0,3800.0,0.1,0.1
3473.83,90.0,5600.0,0.2,0.06
1052.22,150.0,8300.0,0.2,0.2
5881.67,180.0,10000.0,0.1,0.1
2394.22,30.0,10000.0,0.04,0.1
431.633,150.0,5600.0,0.2,0.1
1640.68,0.0,5600.0,0.1,0.06
2433.29,180.0,4400.0,0.1,0.2
829.294,60.0,7000.0,0.04,0.2
961.963,0.0,3200.0,0.1,0.06
3443.88,150.0,9500.0,0.1,0.03
2306.17,120.0,4400.0,0.04,0.1
496.301,60.0,3800.0,0.04,0.1
712.887,150.0,3200.0,0.1,0.2
5232.36,180.0,4400.0,0.04,0.06
257.188,150.0,3200.0,0.2,0.1
5374.69,60.0,7700.0,0.1,0.03
1737.55,120.0,4400.0,0.1,0.1
3442.02,0.0,8900.0,0.2,0.06
2111.43,90.0,3200.0,0.1,0.2
2787.99,0.0,4400.0,0.2,0.03
2872.47,150.0,6300.0,0.1,0.1
5529.18,0.0,4400.0,0.04,0.2
1494.83,120.0,9500.0,0.04,0.2
1107.53,120.0,3200.0,0.2,0.03
2436.77,60.0,7700.0,0.1,0.1
5345.5,90.0,7700.0,0.04,0.06
1333.81,150.0,5600.0,0.2,0.03
711.997,30.0,6300.0,0.2,0.06
2029.84,0.0,7000.0,0.04,0.1
1389.18,30.0,3200.0,0.04,0.06
1602.0,30.0,8900.0,0.2,0.1
1317.9,150.0,3200.0,0.1,0.1
1918.92,180.0,3200.0,0.2,0.2
6714.11,0.0,7700.0,0.04,0.06
1120.53,60.0,7700.0,0.2,0.06
1441.35,60.0,7000.0,0.1,0.06
656.871,30.0,5600.0,0.2,0.06
5517.53,180.0,7000.0,0.2,0.06
2941.55,180.0,4900.0,0.2,0.2
322.513,30.0,5600.0,0.2,0.2
1324.58,60.0,3800.0,0.1,0.1
4736.9,180.0,8900.0,0.04,0.1
1720.04,120.0,6300.0,0.2,0.03
1062.63,120.0,6300.0,0.2,0.06
350.393,120.0,4400.0,0.2,0.1
5319.36,0.0,8900.0,0.1,0.2
4598.09,150.0,9500.0,0.1,0.1
3356.2,60.0,7700.0,0.04,0.06
4515.83,90.0,4400.0,0.1,0.06
2565.04,120.0,4900.0,0.1,0.06
3725.53,90.0,7700.0,0.2,0.1
2004.86,90.0,3800.0,0.2,0.1
410.931,30.0,7700.0,0.2,0.2
5341.93,90.0,8300.0,0.1,0.06
3225.69,30.0,7700.0,0.1,0.1
4243.13,60.0,5600.0,0.1,0.03
375.013,120.0,4900.0,0.2,0.1
1439.91,120.0,8300.0,0.04,0.2
615.581,30.0,4400.0,0.2,0.06
3059.73,180.0,3800.0,0.1,0.03
2533.88,120.0,8900.0,0.2,0.03
2077.32,0.0,10000.0,0.04,0.1
4472.14,180.0,3800.0,0.04,0.06
979.783,150.0,7700.0,0.2,0.2
2831.85,90.0,4400.0,0.2,0.06
3302.26,0.0,8300.0,0.2,0.06
3581.53,30.0,9500.0,0.1,0.03
553.764,150.0,4900.0,0.2,0.06
649.753,60.0,4400.0,0.2,0.06
1157.87,120.0,7000.0,0.2,0.06
2264.5,120.0,4400.0,0.04,0.03
1240.79,150.0,10000.0,0.2,0.2
5922.65,0.0,8900.0,0.1,0.03
1002.96,30.0,4400.0,0.1,0.06
1310.64,60.0,8900.0,0.2,0.06
3999.53,120.0,7000.0,0.04,0.03
1383.53,60.0,3200.0,0.04,0.06
684.859,120.0,9500.0,0.2,0.1
539.721,30.0,5600.0,0.2,0.2
1911.24,0.0,3200.0,0.1,0.2
3917.79,90.0,6300.0,0.1,0.2
2123.41,120.0,7000.0,0.2,0.03
1249.18,120.0,6300.0,0.04,0.2
2333.46,0.0,4400.0,0.2,0.2
1137.59,60.0,8300.0,0.1,0.2
4048.48,90.0,7000.0,0.1,0.2
388.719,30.0,7000.0,0.2,0.2
338.028,60.0,3800.0,0.2,0.2
472.295,30.0,4900.0,0.2,0.2
590.601,30.0,7000.0,0.1,0.2
1275.16,120.0,3800.0,0.2,0.03
463.695,30.0,6300.0,0.1,0.2
1524.16,30.0,7700.0,0.2,0.1
4301.89,180.0,3200.0,0.04,0.06
7970.66,0.0,8900.0,0.04,0.06
2963.52,30.0,7000.0,0.04,0.06
2408.73,0.0,6300.0,0.2,0.06
10300.2,180.0,8300.0,0.04,0.03
3689.21,0.0,9500.0,0.2,0.06
657.901,30.0,9500.0,0.1,0.2
2947.16,30.0,7000.0,0.1,0.1
4004.36,0.0,8300.0,0.2,0.2
1618.55,30.0,7000.0,0.2,0.03
1993.54,120.0,5600.0,0.1,0.1
1866.61,120.0,4900.0,0.1,0.1
4739.53,0.0,10000.0,0.2,0.1
1930.69,30.0,3800.0,0.1,0.03
540.831,150.0,8300.0,0.04,0.2
5173.54,90.0,8900.0,0.04,0.03
6103.47,90.0,7700.0,0.04,0.2
6091.49,180.0,4900.0,0.04,0.03
754.036,60.0,5600.0,0.1,0.2
480.646,30.0,8900.0,0.2,0.2
2500.49,60.0,3200.0,0.1,0.03
679.622,60.0,8900.0,0.2,0.2
3506.48,30.0,6300.0,0.2,0.2
4628.6,90.0,9500.0,0.2,0.06
2463.87,120.0,4900.0,0.04,0.03
1345.25,120.0,8300.0,0.2,0.06
3664.12,30.0,10000.0,0.1,0.03
3705.61,0.0,7700.0,0.2,0.2
4472.14,180.0,3800.0,0.2,0.06
1506.98,180.0,4900.0,0.04,0.2
5776.31,180.0,8300.0,0.2,0.06
527.62,150.0,7000.0,0.2,0.1
1789.34,30.0,10000.0,0.1,0.06
2321.51,30.0,10000.0,0.2,0.03
1472.77,30.0,7000.0,0.2,0.1
443.856,30.0,3800.0,0.2,0.06
3784.71,30.0,9500.0,0.1,0.1
5294.44,0.0,7700.0,0.1,0.1
1203.03,60.0,5600.0,0.2,0.03
1733.76,30.0,9500.0,0.1,0.06
1470.17,60.0,7000.0,0.2,0.03
4197.23,180.0,7000.0,0.04,0.1
267.803,30.0,4400.0,0.04,0.2
4712.73,180.0,7700.0,0.2,0.2
3113.17,0.0,6300.0,0.2,0.2
2767.16,180.0,3200.0,0.1,0.03
2850.88,60.0,3800.0,0.1,0.03
3941.6,120.0,7700.0,0.1,0.06
4202.31,150.0,4900.0,0.04,0.1
3677.72,0.0,7000.0,0.2,0.1
3318.21,180.0,4900.0,0.2,0.03
2370.66,30.0,5600.0,0.1,0.1
1076.94,30.0,4900.0,0.1,0.06
2078.81,60.0,6300.0,0.1,0.1
2580.72,90.0,4900.0,0.2,0.1
3589.87,150.0,10000.0,0.1,0.03
641.151,150.0,5600.0,0.2,0.06
2690.64,60.0,6300.0,0.04,0.06
2481.14,150.0,7700.0,0.04,0.06
2524.45,180.0,3800.0,0.2,0.03
1762.99,30.0,10000.0,0.2,0.1
4506.09,30.0,9500.0,0.2,0.2
4647.66,90.0,3200.0,0.2,0.03
2704.96,150.0,8900.0,0.04,0.03
1198.44,150.0,4900.0,0.2,0.03
3994.82,120.0,6300.0,0.1,0.03
5109.09,150.0,7000.0,0.04,0.1
3440.17,0.0,5600.0,0.2,0.03
758.104,60.0,9500.0,0.2,0.2
1452.12,0.0,4900.0,0.1,0.06
621.164,30.0,8900.0,0.1,0.2
3891.98,0.0,10000.0,0.2,0.06
5442.62,90.0,7700.0,0.2,0.03
4060.76,180.0,6300.0,0.1,0.1
1011.32,30.0,8900.0,0.2,0.06
2306.17,120.0,4400.0,0.1,0.06
7275.11,0.0,8900.0,0.04,0.06
4957.65,30.0,10000.0,0.2,0.2
4800.36,180.0,9500.0,0.1,0.2
2490.02,0.0,3800.0,0.1,0.2
2565.04,120.0,4900.0,0.04,0.1
803.272,60.0,10000.0,0.2,0.2
5738.71,60.0,9500.0,0.1,0.03
4393.15,90.0,3800.0,0.1,0.06
1296.06,0.0,4400.0,0.1,0.06
3338.5,180.0,5600.0,0.2,0.2
5707.99,90.0,8900.0,0.1,0.2
371.98,150.0,4400.0,0.04,0.2
1505.23,30.0,6300.0,0.2,0.03
4914.51,90.0,4400.0,0.2,0.03
1387.88,0.0,4900.0,0.04,0.1
2124.7,120.0,7000.0,0.1,0.2
5164.66,90.0,8300.0,0.1,0.2
637.332,150.0,4400.0,0.2,0.2
1815.49,0.0,6300.0,0.04,0.1
3262.78,150.0,7000.0,0.1,0.1
7010.0,0.0,4900.0,0.04,0.2
11218.4,180.0,8900.0,0.04,0.03
431.693,120.0,5600.0,0.2,0.1
1768.54,60.0,9500.0,0.1,0.06
2401.15,120.0,7700.0,0.1,0.1
1155.28,60.0,8300.0,0.2,0.1
5207.21,90.0,7000.0,0.1,0.03
7632.42,180.0,10000.0,0.04,0.06
5584.2,120.0,7000.0,0.04,0.06
4033.97,120.0,7700.0,0.04,0.1
1322.44,60.0,6300.0,0.1,0.06
668.121,60.0,8300.0,0.2,0.2
4311.54,180.0,3200.0,0.2,0.06
2975.49,150.0,9500.0,0.1,0.06
363.501,60.0,3200.0,0.2,0.1
4627.92,120.0,3200.0,0.04,0.06
3516.63,180.0,7000.0,0.1,0.2
1689.75,120.0,5600.0,0.1,0.2
537.785,60.0,3200.0,0.04,0.2
3142.15,120.0,10000.0,0.1,0.1
1774.21,90.0,3200.0,0.2,0.1
1663.43,30.0,3800.0,0.04,0.06
2442.34,150.0,8300.0,0.1,0.2
922.772,120.0,10000.0,0.2,0.2
193.399,30.0,3200.0,0.2,0.2
476.891,60.0,3200.0,0.2,0.06
2325.96,0.0,4400.0,0.2,0.1
1524.42,60.0,4400.0,0.1,0.1
1222.22,120.0,5600.0,0.04,0.2
3471.74,120.0,6300.0,0.04,0.03
2041.05,30.0,7000.0,0.04,0.03
3035.82,30.0,4400.0,0.2,0.2
5536.27,90.0,7000.0,0.2,0.03
856.103,30.0,7700.0,0.2,0.06
6036.25,90.0,8900.0,0.1,0.1
3428.39,30.0,8900.0,0.1,0.03
2483.97,0.0,10000.0,0.1,0.06
1269.56,180.0,3200.0,0.04,0.2
2904.85,60.0,10000.0,0.04,0.2
1090.57,30.0,3200.0,0.04,0.03
1756.3,60.0,3200.0,0.04,0.03
2696.01,0.0,3200.0,0.1,0.03
3279.78,120.0,6300.0,0.1,0.06
1600.9,0.0,4400.0,0.2,0.06
3050.78,180.0,4400.0,0.2,0.03
3029.49,150.0,3800.0,0.04,0.1
1129.77,60.0,3200.0,0.1,0.1
2351.87,120.0,7700.0,0.1,0.2
3066.73,0.0,5600.0,0.2,0.1
1668.21,30.0,8900.0,0.1,0.06
1260.46,120.0,7700.0,0.2,0.06
5319.14,90.0,8300.0,0.04,0.06
5097.29,90.0,3200.0,0.1,0.03
5018.2,90.0,7700.0,0.1,0.2
561.999,30.0,4900.0,0.2,0.06
3155.13,60.0,4400.0,0.1,0.03
2578.65,150.0,7700.0,0.1,0.06
4484.14,180.0,7700.0,0.04,0.1
390.981,60.0,3200.0,0.04,0.1
4329.41,60.0,10000.0,0.04,0.06
1782.87,150.0,4900.0,0.04,0.06
1397.07,30.0,5600.0,0.04,0.1
2211.8,30.0,9500.0,0.2,0.03
2635.41,150.0,8300.0,0.04,0.06
2128.96,120.0,7000.0,0.1,0.1
9340.39,180.0,7000.0,0.04,0.03
3124.54,0.0,4900.0,0.1,0.03
3879.34,150.0,4400.0,0.04,0.1
2525.08,30.0,6300.0,0.1,0.03
3901.29,30.0,9500.0,0.1,0.1
1338.33,30.0,5600.0,0.2,0.03
2820.16,120.0,8900.0,0.1,0.1
5709.27,120.0,5600.0,0.04,0.06
3287.5,0.0,3200.0,0.04,0.03
1871.11,30.0,8300.0,0.2,0.03
6780.04,180.0,9500.0,0.2,0.06
1119.92,150.0,8900.0,0.2,0.2
1995.99,120.0,3800.0,0.1,0.06
1071.37,60.0,7000.0,0.04,0.1
588.325,30.0,7700.0,0.04,0.2
3311.97,180.0,4900.0,0.1,0.03
2722.22,60.0,8900.0,0.1,0.1
605.669,30.0,8300.0,0.04,0.2
364.42,60.0,4400.0,0.2,0.2
3370.6,60.0,8300.0,0.04,0.06
5517.59,90.0,10000.0,0.2,0.1
6674.43,180.0,7700.0,0.1,0.03
6070.89,90.0,8300.0,0.1,0.1
5194.44,90.0,8900.0,0.04,0.06
648.606,120.0,8900.0,0.2,0.1
900.095,120.0,9500.0,0.2,0.2
5218.58,120.0,3800.0,0.04,0.06
10100.0,180.0,7700.0,0.04,0.03
2860.96,150.0,9500.0,0.04,0.03
5609.28,90.0,6300.0,0.1,0.03
2346.85,30.0,8300.0,0.04,0.03
3991.18,60.0,7000.0,0.04,0.03
4530.99,0.0,8300.0,0.2,0.03
5728.26,120.0,4900.0,0.04,0.06
1476.32,180.0,4400.0,0.04,0.2
7242.33,180.0,10000.0,0.2,0.03
5600.91,120.0,4400.0,0.04,0.06
4965.28,0.0,8300.0,0.1,0.03
1106.31,30.0,4400.0,0.04,0.1
4607.81,180.0,9500.0,0.1,0.2
5526.51,180.0,6300.0,0.2,0.06
426.763,30.0,6300.0,0.04,0.2
